iso2c,country,year,status,lastupdated,gdp,gdp_pcap,population,exchange,deflator,iso3c,region,capital,longitude,latitude,income,lending
EC,Ecuador,2002,,2022-05-25,28548945000,2172.1018772447,13143465,1,12.0852744211313,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,2003,,2022-05-25,32432858000,2425.85184175715,13369678,1,10.5930870401158,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,2004,,2022-05-25,36591661000,2691.27768473838,13596390,1,4.26184570076396,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,2005,,2022-05-25,41507085000,3002.13860439139,13825839,1,7.73271101107305,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,2006,,2022-05-25,46802044000,3328.88415626323,14059379,1,8.00091082171883,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,2007,,2022-05-25,51007777000,3567.83718649963,14296554,1,6.65050227293493,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,2008,,2022-05-25,61762635000,4249.01896979445,14535740,1,13.8473188994265,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,2009,,2022-05-25,62519686000,4231.61923466057,14774412,1,0.655537559193846,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,2010,,2022-05-25,69555367000,4633.59128443099,15011114,1,7.46507996966288,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,2011,,2022-05-25,79276664000,5200.55510783504,15243885,1,5.66265674725217,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,2012,,2022-05-25,87924544000,5682.04610814497,15474099,1,4.98525306124122,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,2013,,2022-05-25,95129659000,6056.33121253813,15707473,1,3.09504901286289,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,2014,,2022-05-25,101726331000,6377.09392877257,15951832,1,3.03070306911397,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,2015,,2022-05-25,99290381000,6124.49088707134,16212022,1,-2.49102075763332,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,2016,,2022-05-25,99937696000,6060.09296156791,16491116,1,1.90164677546638,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,2017,,2022-05-25,104295862000,6213.50312736888,16785356,1,1.94639824444045,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,2018,,2022-05-25,107562008000,6295.93466163992,17084359,1,1.81887357109554,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,2019,,2022-05-25,108108009000,6222.52465327248,17373657,1,0.495450027557041,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,2020,,2022-05-25,98808010000,5600.38961495341,17643060,1,-0.923994281015226,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
SV,El Salvador,1995,,2022-05-25,8921947100,1585.10889560143,5628602,8.75458333333333,10.9290340708784,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,1996,,2022-05-25,9586327800,1684.78450487114,5689943,8.755,6.58171861061977,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,1997,,2022-05-25,10221705900,1778.8363374756,5746288,8.75625,3.38380837413172,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,1998,,2022-05-25,10936669900,1886.35996566952,5797764,8.755,4.23009518302409,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,1999,,2022-05-25,11284197000,1930.6274566566,5844834,8.755,0.994105168134183,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2000,,2022-05-25,11784927700,2001.54004887966,5887930,8.755,3.27263167049688,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2001,,2022-05-25,12282533600,2072.3015906358,5927001,1,3.31363165513974,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2002,,2022-05-25,12664190300,2124.10181983345,5962139,1,1.51063301186223,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2003,,2022-05-25,13243892200,2209.4972451963,5994075,1,2.96567141336874,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2004,,2022-05-25,13724810900,2278.4303299528,6023801,1,2.71767338213316,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2005,,2022-05-25,14698000000,2428.56887928932,6052124,1,4.2647391787666,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2006,,2022-05-25,15999890000,2631.82273894031,6079395,1,4.32487889818145,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2007,,2022-05-25,17011750000,2786.15777431659,6105810,1,4.38295378606503,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2008,,2022-05-25,17986890000,2933.3942401921,6131767,1,3.53037613613985,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2009,,2022-05-25,17601620000,2858.48334388385,6157678,1,-0.0557896469694441,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2010,,2022-05-25,18447920000,2983.2288061357,6183877,1,2.64560258284467,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2011,,2022-05-25,20283780000,3266.01097774165,6210567,1,5.90897722806478,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2012,,2022-05-25,21386150000,3428.40933246681,6237922,1,2.54750952459774,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2013,,2022-05-25,21990960000,3509.52653622458,6266076,1,0.582891427089493,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2014,,2022-05-25,22593470000,3589.04288461991,6295124,1,1.01178891188312,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2015,,2022-05-25,23438240000,3705.57970353453,6325121,1,1.30863378732111,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2016,,2022-05-25,24191430000,3805.99568574434,6356137,1,0.651008913696401,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2017,,2022-05-25,24979190000,3910.25440332717,6388124,1,0.987503802684174,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2018,,2022-05-25,26020850000,4052.62477533742,6420740,1,1.69655843329437,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2019,,2022-05-25,26896660000,4167.73093878563,6453550,1,0.960338638675594,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2020,,2022-05-25,24638720000,3798.63652082321,6486201,1,0.203941698827876,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
GD,Grenada,1995,,2022-05-25,342172518.518519,3411.9669596805,100286,2.7,3.05315063185311,GRD,Latin America & Caribbean,Saint George's,-61.7449,12.0653,Upper middle income,Blend
GD,Grenada,1996,,2022-05-25,366911444.444444,3632.67867731101,101003,2.7,2.6730845108079,GRD,Latin America & Caribbean,Saint George's,-61.7449,12.0653,Upper middle income,Blend
GD,Grenada,1997,,2022-05-25,392190592.592593,3861.39782205433,101567,2.7,1.78470722159389,GRD,Latin America & Caribbean,Saint George's,-61.7449,12.0653,Upper middle income,Blend
GD,Grenada,1998,,2022-05-25,445903592.592593,4370.61831736562,102023,2.7,1.73787306807156,GRD,Latin America & Caribbean,Saint George's,-61.7449,12.0653,Upper middle income,Blend
GD,Grenada,1999,,2022-05-25,482009370.37037,4705.79006307169,102429,2.7,1.12148933209397,GRD,Latin America & Caribbean,Saint George's,-61.7449,12.0653,Upper middle income,Blend
GD,Grenada,2000,,2022-05-25,520044370.37037,5056.97725886957,102837,2.7,2.86302977239589,GRD,Latin America & Caribbean,Saint George's,-61.7449,12.0653,Upper middle income,Blend
GD,Grenada,2001,,2022-05-25,520444185.185185,5041.01223518709,103242,2.7,2.14417694306613,GRD,Latin America & Caribbean,Saint George's,-61.7449,12.0653,Upper middle income,Blend
GD,Grenada,2002,,2022-05-25,540336925.925926,5213.79564944542,103636,2.7,0.372146666086891,GRD,Latin America & Caribbean,Saint George's,-61.7449,12.0653,Upper middle income,Blend
GD,Grenada,2003,,2022-05-25,591018407.407407,5682.70537780071,104003,2.7,-0.0770720974060168,GRD,Latin America & Caribbean,Saint George's,-61.7449,12.0653,Upper middle income,Blend
GD,Grenada,2004,,2022-05-25,599118592.592593,5741.65365795136,104346,2.7,2.0311480128201,GRD,Latin America & Caribbean,Saint George's,-61.7449,12.0653,Upper middle income,Blend
GD,Grenada,2005,,2022-05-25,695555555.555555,6645.98554869724,104658,2.7,2.48974192114287,GRD,Latin America & Caribbean,Saint George's,-61.7449,12.0653,Upper middle income,Blend
GD,Grenada,2006,,2022-05-25,698700666.666667,6658.22358599046,104938,2.7,4.6325878594249,GRD,Latin America & Caribbean,Saint George's,-61.7449,12.0653,Upper middle income,Blend
GD,Grenada,2007,,2022-05-25,758683592.592593,7212.98681909237,105183,2.7,2.3194437271099,GRD,Latin America & Caribbean,Saint George's,-61.7449,12.0653,Upper middle income,Blend
GD,Grenada,2008,,2022-05-25,825976037.037037,7832.34908101916,105457,2.7,7.84772902644215,GRD,Latin America & Caribbean,Saint George's,-61.7449,12.0653,Upper middle income,Blend
GD,Grenada,2009,,2022-05-25,771275555.555555,7290.83493771026,105787,2.7,-0.00989979844902678,GRD,Latin America & Caribbean,Saint George's,-61.7449,12.0653,Upper middle income,Blend
GD,Grenada,2010,,2022-05-25,771013259.259259,7258.16656084855,106227,2.7,0.47970720101172,GRD,Latin America & Caribbean,Saint George's,-61.7449,12.0653,Upper middle income,Blend
GD,Grenada,2011,,2022-05-25,778655925.925926,7291.74166956273,106786,2.7,0.22455508772407,GRD,Latin America & Caribbean,Saint George's,-61.7449,12.0653,Upper middle income,Blend
GD,Grenada,2012,,2022-05-25,799882259.259259,7444.08907474276,107452,2.7,3.92652290919531,GRD,Latin America & Caribbean,Saint George's,-61.7449,12.0653,Upper middle income,Blend
GD,Grenada,2013,,2022-05-25,842620111.111111,7789.63235505594,108172,2.7,2.92287015408121,GRD,Latin America & Caribbean,Saint George's,-61.7449,12.0653,Upper middle income,Blend
GD,Grenada,2014,,2022-05-25,911497407.407407,8370.04047206067,108900,2.7,0.773312224873351,GRD,Latin America & Caribbean,Saint George's,-61.7449,12.0653,Upper middle income,Blend
GD,Grenada,2015,,2022-05-25,997007925.925926,9096.53865246322,109603,2.7,2.76032767179638,GRD,Latin America & Caribbean,Saint George's,-61.7449,12.0653,Upper middle income,Blend
GD,Grenada,2016,,2022-05-25,1061640740.74074,9628.2591689029,110263,2.7,2.64414494384029,GRD,Latin America & Caribbean,Saint George's,-61.7449,12.0653,Upper middle income,Blend
GD,Grenada,2017,,2022-05-25,1125685185.18519,10152.8328118872,110874,2.7,1.5261735013888,GRD,Latin America & Caribbean,Saint George's,-61.7449,12.0653,Upper middle income,Blend
GD,Grenada,2018,,2022-05-25,1166523555.55556,10466.8822111958,111449,2.7,-0.643855628126985,GRD,Latin America & Caribbean,Saint George's,-61.7449,12.0653,Upper middle income,Blend
GD,Grenada,2019,,2022-05-25,1212694407.40741,10827.4352905074,112002,2.7,3.19887403591402,GRD,Latin America & Caribbean,Saint George's,-61.7449,12.0653,Upper middle income,Blend
GD,Grenada,2020,,2022-05-25,1042100555.55556,9261.55187617696,112519,2.7,-0.416734719496219,GRD,Latin America & Caribbean,Saint George's,-61.7449,12.0653,Upper middle income,Blend
GY,Guyana,1995,,2022-05-25,621626785.915493,816.5354249131,761298,141.989166666667,12.3517087490984,GUY,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
GY,Guyana,1996,,2022-05-25,705406001.424501,927.188583380544,760801,140.375,3.9305797534646,GUY,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
GY,Guyana,1997,,2022-05-25,749138009.56454,988.341316751264,757975,142.400833333333,1.44325370621002,GUY,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
GY,Guyana,1998,,2022-05-25,717530683.169567,951.91247710807,753778,150.519166666667,2.97009281527207,GUY,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
GY,Guyana,1999,,2022-05-25,694754988.258295,926.740336169619,749676,177.995,11.2105069504252,GUY,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
GY,Guyana,2000,,2022-05-25,712667896.727512,954.400318095334,746718,182.43,6.58604372567883,GUY,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
GY,Guyana,2001,,2022-05-25,712167575.624277,955.665380611907,745206,187.320833333333,0.321971564083512,GUY,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
GY,Guyana,2002,,2022-05-25,726131434.715338,974.949193282042,744789,190.665,2.61875157240041,GUY,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
GY,Guyana,2003,,2022-05-25,743064076.794567,997.211372858551,745142,193.878333333333,4.71856672944857,GUY,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
GY,Guyana,2004,,2022-05-25,787814379.183843,1056.42388561094,745737,198.3075,6.77523783891412,GUY,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
GY,Guyana,2005,,2022-05-25,824880550.343965,1105.50682477118,746156,199.875,7.63242891934588,GUY,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
GY,Guyana,2006,,2022-05-25,2379818382.99241,3188.67316016589,746335,200.188333333333,174.857704742568,GUY,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
GY,Guyana,2007,,2022-05-25,2730971150.01134,3658.47996657813,746477,202.346666666667,8.21101038547327,GUY,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
GY,Guyana,2008,,2022-05-25,3025187923.58617,4050.78623700136,746815,203.633333333333,9.71564419054039,GUY,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
GY,Guyana,2009,,2022-05-25,3165663152.73351,4233.76614276173,747718,203.95,0.895045201893225,GUY,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
GY,Guyana,2010,,2022-05-25,3432913073.24154,4580.69876204788,749430,203.635833333333,4.33316744383507,GUY,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
GY,Guyana,2011,,2022-05-25,3691384317.52178,4908.56644826434,752029,204.0175,2.27017438401222,GUY,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
GY,Guyana,2012,,2022-05-25,4063089191.87525,5378.81087848265,755388,204.358333333333,4.62099011163089,GUY,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
GY,Guyana,2013,,2022-05-25,4167800259.20888,5489.14072551384,759281,205.394166666667,-0.536796094169361,GUY,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
GY,Guyana,2014,,2022-05-25,4127659492.02031,5407.14736611728,763371,206.449166666667,-2.10495457051069,GUY,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
GY,Guyana,2015,,2022-05-25,4279840193.7046,5576.82585151355,767433,206.5,3.00419021399499,GUY,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
GY,Guyana,2016,,2022-05-25,4482697336.56174,5811.39792362577,771363,206.5,0.897726319236796,GUY,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
GY,Guyana,2017,,2022-05-25,4748174334.14044,6124.95366998759,775218,206.5,2.10912351831318,GUY,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
GY,Guyana,2018,,2022-05-25,4787636237.24043,6145.81927664377,779007,207.716666666667,-2.88758156366096,GUY,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
GY,Guyana,2019,,2022-05-25,5173760191.84652,6609.51127954588,782775,208.5,2.9613962463567,GUY,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
GY,Guyana,2020,,2022-05-25,5471256594.72422,6955.93921717789,786559,208.5,-26.296049874977,GUY,Latin America & Caribbean,Georgetown,-58.1548,6.80461,Upper middle income,IDA
HT,Haiti,1995,,2022-05-25,2813313278.81082,363.265544505251,7744509,15.1097333333333,15.9633774031292,HTI,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
HT,Haiti,1996,,2022-05-25,2907514522.92503,368.631863799103,7887312,15.70115,9.97659003610167,HTI,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
HT,Haiti,1997,,2022-05-25,3338938830.01743,415.770742131053,8030721,16.6545,12.7269915084565,HTI,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
HT,Haiti,1998,,2022-05-25,3723909226.86781,455.541896058048,8174680,16.7656666666667,14.1574176250284,HTI,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
HT,Haiti,1999,,2022-05-25,4153736347.44223,499.302968654216,8319070,16.9378916666667,7.03140253114091,HTI,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
HT,Haiti,2000,,2022-05-25,6813577558.17628,805.025632473004,8463802,21.1706666666667,91.380663806004,HTI,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
HT,Haiti,2001,,2022-05-25,6331961555.40914,735.521117948839,8608810,24.4290833333333,13.2483298704949,HTI,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
HT,Haiti,2002,,2022-05-25,6058134466.75258,692.030162929914,8754148,29.2504833333333,7.59753707816996,HTI,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
HT,Haiti,2003,,2022-05-25,4826827577.08641,542.333596073937,8900108,42.3667583333333,15.0211285043106,HTI,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
HT,Haiti,2004,,2022-05-25,6036959914.72398,667.282546430327,9047082,38.3520333333333,24.3235563374969,HTI,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
HT,Haiti,2005,,2022-05-25,7184064657.2953,781.276657785884,9195289,40.44855,13.4210079168146,HTI,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
HT,Haiti,2006,,2022-05-25,7518107786.51149,804.524511910761,9344784,40.4085166666667,9.3320120116186,HTI,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
HT,Haiti,2007,,2022-05-25,9522763153.81366,1002.88848691754,9495336,36.8614166666667,9.15410719066109,HTI,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
HT,Haiti,2008,,2022-05-25,10485225353.1801,1086.93819183192,9646570,39.1075916666667,9.74189301032553,HTI,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
HT,Haiti,2009,,2022-05-25,11597014807.3496,1183.60485420762,9798046,41.1976083333333,11.0451759553824,HTI,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
HT,Haiti,2010,,2022-05-25,11859315078.7902,1191.97266373335,9949318,39.7974,7.39382346704139,HTI,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
HT,Haiti,2011,,2022-05-25,13008754110.8113,1287.95465003201,10100320,40.5228219393744,4.32073061328364,HTI,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
HT,Haiti,2012,,2022-05-25,13708926466.2732,1337.33594561281,10250922,41.9497229523156,8.20779379091175,HTI,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
HT,Haiti,2013,,2022-05-25,14902474090.615,1432.83761766692,10400672,43.4627833333333,8.07714884191483,HTI,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
HT,Haiti,2014,,2022-05-25,15139264670.4225,1435.13647023104,10549007,45.2159808923792,3.33882569892472,HTI,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
HT,Haiti,2015,,2022-05-25,14833154471.7456,1386.85419078846,10695540,50.7064266739439,3.95043065674435,HTI,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
HT,Haiti,2016,,2022-05-25,13987693738.923,1290.38050812318,10839976,63.3358183698924,15.1599971849512,HTI,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
HT,Haiti,2017,,2022-05-25,15035560372.6443,1369.06373395137,10982367,64.7696802849928,14.0053730253704,HTI,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
HT,Haiti,2018,,2022-05-25,16455034352.7671,1479.3458268885,11123183,68.0317539812812,7.27876051620999,HTI,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
HT,Haiti,2019,,2022-05-25,14785839382.9002,1312.77063606676,11263079,88.8149661769193,17.5506127561516,HTI,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
HT,Haiti,2020,,2022-05-25,14508218017.4032,1272.36799204205,11402533,93.5098072136213,20.5805875994283,HTI,Latin America & Caribbean,Port-au-Prince,-72.3288,18.5392,Lower middle income,IDA
HN,Honduras,1995,,2022-05-25,5347445005.21376,936.667654324264,5709010,NA,23.7139686839353,HND,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
HN,Honduras,1996,,2022-05-25,5215028986.48649,887.69261230849,5874814,NA,18.1935778444514,HND,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
HN,Honduras,1997,,2022-05-25,5737099650.19011,948.954770228598,6045704,NA,16.8116051387563,HND,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
HN,Honduras,1998,,2022-05-25,6366340265.87888,1023.46073380734,6220405,NA,10.2989949131436,HND,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
HN,Honduras,1999,,2022-05-25,6414520529.61672,1002.71692187708,6397140,NA,7.57572728281066,HND,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
HN,Honduras,2000,,2022-05-25,7103826902.2067,1080.51047183846,6574510,14.840625,7.99344674107078,HND,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
HN,Honduras,2001,,2022-05-25,7565854723.75973,1120.5499603312,6751912,15.476825,8.08434938014908,HND,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
HN,Honduras,2002,,2022-05-25,7775251509.62716,1122.08860037103,6929267,16.4370583333333,5.13193992154596,HND,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
HN,Honduras,2003,,2022-05-25,8140278400.9927,1145.49794612385,7106323,17.3524916666667,5.75974076655675,HND,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
HN,Honduras,2004,,2022-05-25,8772169959.31672,1204.47982560326,7282953,18.209725,6.45198385160759,HND,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
HN,Honduras,2005,,2022-05-25,9672023050.30829,1296.69478359222,7458982,18.8323416666667,7.27916415839877,HND,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
HN,Honduras,2006,,2022-05-25,10841724916.9457,1420.13439576879,7634295,18.8952083333333,5.34866346521486,HND,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
HN,Honduras,2007,,2022-05-25,12275500115.7231,1572.06488754886,7808520,18.8951,6.62550716828601,HND,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
HN,Honduras,2008,,2022-05-25,13789443623.162,1727.79368172882,7980955,18.9037583333333,7.79051363926141,HND,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
HN,Honduras,2009,,2022-05-25,14486159608.067,1777.27280187503,8150780,18.8951,7.65373242322937,HND,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
HN,Honduras,2010,,2022-05-25,15729649158.5883,1891.15858933835,8317467,18.8951,4.67604329499009,HND,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
HN,Honduras,2011,,2022-05-25,17588098574.7369,2073.90437014256,8480670,18.9171416666667,7.8072052366428,HND,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
HN,Honduras,2012,,2022-05-25,18400538859.3598,2129.52143871807,8640692,19.5022495121615,3.57978742613756,HND,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
HN,Honduras,2013,,2022-05-25,18372173380.7373,2088.09720593332,8798524,20.3537791666667,1.37403051856492,HND,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
HN,Honduras,2014,,2022-05-25,19618567249.5003,2190.6531391773,8955579,20.9871583333333,6.84935672480186,HND,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
HN,Honduras,2015,,2022-05-25,20833948799.5352,2286.20303687333,9112904,21.945175,6.9327703694637,HND,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
HN,Honduras,2016,,2022-05-25,21566622849.6057,2326.29727827042,9270794,22.835018390426,3.67806814426042,HND,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
HN,Honduras,2017,,2022-05-25,22975415842.4648,2436.6716359867,9429016,23.4870839434552,4.5128429763521,HND,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
HN,Honduras,2018,,2022-05-25,23900438563.7271,2492.86896769136,9587523,23.9027282925432,1.94721691531043,HND,Latin America & Caribbean,Tegucigalpa,-87.4667,15.1333,Lower middle income,IDA
